#    theta_exp/pi              theta_est/pi             error bar                   QFI

5.999999999999999778e-01 6.015888666198117019e-01 1.688197749113905678e-03 1.616091182510295560e-03
6.099999999999999867e-01 6.073626607667014232e-01 1.645546604038753595e-03 1.549261511692414913e-03
6.199999999999999956e-01 6.189756878374244042e-01 1.521423971499887094e-03 1.448603087815537307e-03
6.300000000000000044e-01 6.325687372824856380e-01 1.310373120029621318e-03 1.308158001893910396e-03
6.400000000000000133e-01 6.385750198115542897e-01 1.193774331688839683e-03 1.130410858463233538e-03
6.500000000000000222e-01 6.502019877671738612e-01 9.571624356080780461e-04 9.311836590265685923e-04
6.600000000000000311e-01 6.588371657036319329e-01 8.001000959546453661e-04 7.504128535218151800e-04
6.700000000000000400e-01 6.659913215679192922e-01 6.605470829143683404e-04 5.740980812161580304e-04
6.800000000000001599e-01 6.773334596799345242e-01 5.124242666958682283e-04 4.608627740972117120e-04
6.900000000000000577e-01 6.866638999973919688e-01 4.562968249104347972e-04 4.065150425874140437e-04
6.999999999999999556e-01 6.942817773260401282e-01 4.690554370599365965e-04 4.253792195089485420e-04
7.099999999999999645e-01 6.945940054134647212e-01 4.725797894955076415e-04 5.165759226480632228e-04
7.199999999999999734e-01 7.000000080870412145e-01 1.623501144101546586e-05 7.062634712379360939e-04
7.299999999999999822e-01 7.434301374363303516e-01 1.451475318185142761e-03 1.076655801185503721e-03
7.400000000000001021e-01 7.445621152347179361e-01 1.460976961796609701e-03 1.636996261415217318e-03
7.500000000000000000e-01 7.487601225337909838e-01 1.415063797893290759e-03 1.973000806355922933e-03
7.599999999999998979e-01 7.537200890887217897e-01 1.677588519641687575e-03 1.810832068493437117e-03
7.700000000000000178e-01 7.558238245693705837e-01 1.676741242624771007e-03 1.565203879487031633e-03
7.800000000000000266e-01 7.657281428775133403e-01 2.130455305376192498e-03 1.498653173800877083e-03
7.900000000000000355e-01 8.100000045975991325e-01 4.525532034834320918e-05 1.431450603476907245e-03
