6.009999999999999787e-01 1.905334221349537316e+01 1.675159981472604898e+01
6.019999999999999796e-01 1.903343286910120469e+01 1.672709301492944078e+01
6.029999999999999805e-01 1.901444086584766424e+01 1.670355702887342275e+01
6.039999999999999813e-01 1.899639360545224065e+01 1.668102119487748780e+01
6.049999999999999822e-01 1.897931964557053064e+01 1.665951535777302439e+01
6.059999999999999831e-01 1.896324875842555713e+01 1.663907076320875689e+01
6.069999999999999840e-01 1.894821199101194864e+01 1.661971989528852589e+01
6.079999999999999849e-01 1.893424172997965016e+01 1.660149653656421620e+01
6.089999999999999858e-01 1.892137177511181534e+01 1.658443583211275296e+01
6.099999999999999867e-01 1.890963741311765745e+01 1.656857435824515434e+01
6.109999999999999876e-01 1.889907549974951806e+01 1.655395019625418840e+01
6.119999999999999885e-01 1.888972454826427239e+01 1.654060301157484858e+01
6.129999999999999893e-01 1.888162482526408681e+01 1.652857413909887185e+01
6.139999999999999902e-01 1.887481845162162841e+01 1.651790667501742504e+01
6.149999999999999911e-01 1.886934951424924023e+01 1.650864557614691464e+01
6.159999999999999920e-01 1.886526418682228012e+01 1.650083776730806662e+01
6.169999999999999929e-01 1.886261086017647060e+01 1.649453225766304598e+01
6.179999999999999938e-01 1.886144028395420591e+01 1.648978026714584288e+01
6.189999999999999947e-01 1.886180572179452497e+01 1.648663536385928907e+01
6.199999999999999956e-01 1.886376311907686443e+01 1.648515361388390232e+01
6.209999999999999964e-01 1.886737128731322599e+01 1.648539374477062935e+01
6.219999999999999973e-01 1.887269210338887504e+01 1.648741732427279416e+01
6.229999999999999982e-01 1.887979073278574305e+01 1.649128895605473843e+01
6.239999999999999991e-01 1.888873586868926679e+01 1.649707653551583775e+01
6.250000000000000000e-01 1.889959999728272777e+01 1.650485132382480202e+01
6.260000000000000009e-01 1.891245969237871805e+01 1.651468844392045199e+01
6.270000000000000018e-01 1.892739593452825275e+01 1.652666700972597269e+01
6.280000000000000027e-01 1.894449446855616515e+01 1.654087047693391099e+01
6.290000000000000036e-01 1.896384619695801987e+01 1.655738698712416124e+01
6.300000000000000044e-01 1.898554761563793036e+01 1.657630974647855027e+01
6.310000000000000053e-01 1.900970129927658547e+01 1.659773744312098387e+01
6.320000000000000062e-01 1.903641644024407498e+01 1.662177470709804439e+01
6.330000000000000071e-01 1.906580944960671431e+01 1.664853261851898480e+01
6.340000000000000080e-01 1.909800462675221766e+01 1.667812926973406817e+01
6.350000000000000089e-01 1.913313491261679644e+01 1.671069038906362181e+01
6.360000000000000098e-01 1.917134272925887473e+01 1.674635003497478536e+01
6.370000000000000107e-01 1.921278092656746139e+01 1.678525137131457257e+01
6.380000000000000115e-01 1.925761384303445567e+01 1.682754753610574028e+01
6.390000000000000124e-01 1.930601850812826115e+01 1.687340261875374381e+01
6.400000000000000133e-01 1.935818599558278308e+01 1.692299276257758578e+01
6.410000000000000142e-01 1.941432295639903316e+01 1.697650741223722548e+01
6.420000000000001261e-01 1.947465335905167905e+01 1.703415072852843437e+01
6.430000000000000160e-01 1.953942046610271177e+01 1.709614319586346554e+01
6.439999999999999059e-01 1.960888908582846923e+01 1.716272345214259332e+01
6.450000000000000178e-01 1.968334814160593282e+01 1.723415006441540598e+01
6.460000000000000187e-01 1.976311361201811678e+01 1.731070519844911715e+01
6.470000000000000195e-01 1.984853189558335984e+01 1.739269532721103673e+01
6.480000000000000204e-01 1.993998368087569872e+01 1.748045574848843131e+01
6.490000000000000213e-01 2.003788839465928007e+01 1.757435379172693146e+01
6.500000000000000222e-01 2.014270933679129527e+01 1.767479292345520392e+01
6.510000000000001341e-01 2.025495961172781278e+01 1.778221747226193017e+01
6.520000000000000240e-01 2.037520900016859926e+01 1.789711807680480149e+01
6.529999999999999138e-01 2.050409193574995825e+01 1.802003797957062403e+01
6.540000000000000258e-01 2.064231678593633390e+01 1.815158031120398974e+01
6.550000000000000266e-01 2.079067667167297628e+01 1.829241653741890161e+01
6.560000000000000275e-01 2.095006211449167211e+01 1.844329627178575493e+01
6.570000000000000284e-01 2.112147584826695379e+01 1.860505869578575400e+01
6.580000000000000293e-01 2.130605020805286998e+01 1.877864587263366758e+01
6.590000000000000302e-01 2.150506759612682828e+01 1.896511829440684238e+01
6.600000000000000311e-01 2.171998461954307302e+01 1.916567306680413907e+01
6.610000000000000320e-01 2.195246063271473957e+01 1.938166521122295904e+01
6.620000000000001439e-01 2.220439156558925475e+01 1.961463265560196589e+01
6.630000000000000338e-01 2.247795012356695921e+01 1.986632559399682307e+01
6.639999999999999236e-01 2.277563366516150722e+01 2.013874102676012967e+01
6.650000000000000355e-01 2.310032138502949906e+01 2.043416345242069809e+01
6.660000000000000364e-01 2.345534277349354468e+01 2.075521287974882867e+01
6.670000000000000373e-01 2.384455979978186235e+01 2.110490157769970665e+01
6.680000000000000382e-01 2.427246582613330972e+01 2.148670130726326377e+01
6.690000000000000391e-01 2.474430498457161676e+01 2.190462322806974527e+01
6.700000000000000400e-01 2.526621664127111444e+01 2.236331332339949540e+01
6.710000000000001519e-01 2.584541070782145766e+01 2.286816718921413738e+01
6.720000000000000417e-01 2.649038098443083200e+01 2.342546965218307875e+01
6.729999999999999316e-01 2.721116552366754249e+01 2.404256739815318156e+01
6.740000000000000435e-01 2.801966529856764865e+01 2.472808742891708178e+01
6.750000000000000444e-01 2.893003535985066677e+01 2.549222206501052668e+01
6.759999999999999343e-01 2.995916638308537117e+01 2.634711434063689950e+01
6.770000000000000462e-01 3.112727923353045867e+01 2.730739829137560193e+01
6.779999999999999361e-01 3.245866123085350807e+01 2.839097790903608853e+01
6.790000000000000480e-01 3.398258055565568014e+01 2.962016194936523306e+01
6.799999999999999378e-01 3.573442516716356465e+01 3.102329046636804577e+01
6.810000000000000497e-01 3.775712537886268905e+01 3.263694852191947149e+01
6.819999999999999396e-01 4.010293558774463918e+01 3.450870505806398825e+01
6.830000000000000515e-01 4.283567163336394401e+01 3.669999577417540593e+01
6.840000000000000524e-01 4.603352706640087888e+01 3.928849726389082520e+01
6.850000000000000533e-01 4.979262575011183145e+01 4.236943648719510236e+01
6.859999999999998321e-01 5.423151138502456092e+01 4.605616546546286827e+01
6.870000000000000551e-01 5.949682864824431761e+01 5.048154677450587258e+01
6.879999999999999449e-01 6.577051737537611587e+01 5.580212765581394052e+01
6.890000000000001679e-01 7.327892173970371914e+01 6.220614615852110774e+01
6.899999999999999467e-01 8.230431010766328370e+01 6.992501794264912007e+01
6.909999999999999476e-01 9.319940393402927725e+01 7.924738575505033111e+01
6.919999999999999485e-01 1.064056143223156568e+02 9.053522467387494999e+01
6.930000000000000604e-01 1.224757579643442114e+02 1.042421667196666988e+02
6.939999999999999503e-01 1.421020216410730654e+02 1.209344731349536772e+02
6.950000000000000622e-01 1.661497771791361799e+02 1.413147771226748262e+02
6.959999999999999520e-01 1.956973603371595516e+02 1.662478241050224597e+02
6.969999999999999529e-01 2.320808549206274449e+02 1.967858143443419294e+02
6.979999999999999538e-01 2.769408470816125600e+02 2.341882416211382463e+02
6.989999999999999547e-01 3.322644014995778434e+02 2.799267566439514212e+02
6.999999999999999556e-01 4.004092925514738681e+02 3.356589061281561044e+02
7.009999999999999565e-01 4.840877928681452431e+02 4.031451606669486409e+02
7.020000000000000684e-01 5.862733418456449499e+02 4.840719644548555038e+02
7.029999999999999583e-01 7.099757817409844165e+02 5.797326702632964270e+02
7.039999999999998481e-01 8.578136618051828464e+02 6.905164251460529385e+02
7.049999999999999600e-01 1.031306532948758559e+03 8.151790745155999502e+02
7.059999999999999609e-01 1.229838324104400272e+03 9.499459238437773365e+02
7.069999999999999618e-01 1.449337820712943994e+03 1.087649005773435420e+03
7.079999999999999627e-01 1.680913888579756303e+03 1.217321792545195194e+03
7.089999999999999636e-01 1.909958382807118824e+03 1.324853794935150745e+03
7.099999999999999645e-01 2.116471309851969636e+03 1.395190690103836005e+03
7.110000000000000764e-01 2.277321731371795522e+03 1.415864283532962645e+03
7.119999999999999662e-01 2.370570987232152675e+03 1.380480156913661631e+03
7.129999999999998561e-01 2.380883829479617816e+03 1.290218034984172618e+03
7.139999999999999680e-01 2.304027141474636664e+03 1.152673185239998929e+03
7.149999999999999689e-01 2.148396285395204359e+03 9.796968955072092058e+02
7.159999999999999698e-01 1.932773421049460012e+03 7.862735456764914943e+02
7.169999999999999707e-01 1.681362444720229860e+03 5.902266123588773326e+02
7.179999999999999716e-01 1.418270361486257798e+03 4.108753677761390009e+02
7.189999999999999725e-01 1.163376331428689127e+03 2.653863419174012392e+02
7.199999999999999734e-01 9.304125154331363774e+02 1.634021750660362216e+02
7.209999999999999742e-01 7.269878802315877238e+02 1.030701330847979023e+02
7.220000000000000862e-01 5.557594781451589370e+02 7.267092329625347702e+01
7.229999999999999760e-01 4.159744464244103597e+02 6.319235550046963112e+01
7.239999999999998659e-01 3.048829588886716806e+02 5.460612362614757842e+01
7.249999999999999778e-01 2.188095829305973439e+02 4.812427659416264447e+01
7.259999999999999787e-01 1.538606178581009658e+02 4.174905585938656571e+01
7.269999999999999796e-01 1.063336693992930861e+02 3.567676549186711554e+01
7.279999999999999805e-01 7.291754956038643343e+01 3.043229167027990911e+01
7.289999999999999813e-01 5.076022758967187087e+01 2.633131352777412459e+01
7.299999999999999822e-01 3.746225398427500863e+01 2.340321258615000488e+01
7.310000000000000941e-01 3.103360650309742397e+01 2.146849538004120106e+01
7.319999999999999840e-01 2.983692829744710195e+01 2.024000461987310118e+01
7.329999999999998739e-01 3.252989770964905603e+01 1.940684864049898906e+01
7.339999999999999858e-01 3.801302524168653463e+01 1.869470250386524768e+01
7.349999999999999867e-01 4.538537371750050653e+01 1.790598073702432913e+01
7.359999999999999876e-01 5.390859964022573081e+01 1.694357876171484989e+01
