#          T                    L=61, F_max             L=31, F_max              L=61, F_away             L=31, F_away

4.000000000000000000e+00 8.262792228309985336e+00 8.262792228309985336e+00 5.621205256230772385e+00 5.621205256230772385e+00
8.000000000000000000e+00 3.961954933202984125e+01 3.961954933202984125e+01 1.728691244172793873e+01 1.728691244172793873e+01
1.200000000000000000e+01 9.410618067631351135e+01 9.410618067631351135e+01 3.361101956329883222e+01 3.361101956329883222e+01
1.600000000000000000e+01 1.696614867411815621e+02 1.696614867411815621e+02 5.296357153392984429e+01 5.296357153392984429e+01
2.000000000000000000e+01 2.611796663622002407e+02 2.611796663622002407e+02 7.345480967580758147e+01 7.345480970280496535e+01
2.400000000000000000e+01 3.657272172648706022e+02 3.657272172648706022e+02 9.312242626892528108e+01 9.312242603494793514e+01
2.800000000000000000e+01 4.827265926598194028e+02 4.827218111924044024e+02 1.106334620063347671e+02 1.106334524672581665e+02
3.200000000000000000e+01 6.126454710791521165e+02 6.125808199337958513e+02 1.254408872684509220e+02 1.254407275249142231e+02
3.600000000000000000e+01 7.557068262593434156e+02 7.552276708065634239e+02 1.375165053232404659e+02 1.375150516759547088e+02
4.000000000000000000e+01 9.122567618710949091e+02 9.099528622295107425e+02 1.470952323331266314e+02 1.470868180531358291e+02
4.400000000000000000e+01 1.083458369645459925e+03 1.074711141316581006e+03 1.545201578097639015e+02 1.544858506872214434e+02
4.800000000000000000e+01 1.268132651897349660e+03 1.242657893178212362e+03 1.601600883543714247e+02 1.600543450039143067e+02
5.200000000000000000e+01 1.468398868826591752e+03 1.405349499099676450e+03 1.643674680325752320e+02 1.641080012566714856e+02
5.600000000000000000e+01 1.683548636589017633e+03 1.556192054672371569e+03 1.674565255647780191e+02 1.669291483913200125e+02
6.000000000000000000e+01 1.911734420770965471e+03 1.681719530142773692e+03 1.696931912117129002e+02 1.687763846283404803e+02
6.400000000000000000e+01 2.154900794705434691e+03 1.776642455590914778e+03 1.712932387423024352e+02 1.698927891904652085e+02
6.800000000000000000e+01 2.416389918153970939e+03 1.840107116483570508e+03 1.724258860121197756e+02 1.705014666899851079e+02
7.200000000000000000e+01 2.688117974804798450e+03 1.874006860256929485e+03 1.732202809145430820e+02 1.707913090580066751e+02
7.600000000000000000e+01 2.969215055606975056e+03 1.884199234299255750e+03 1.737728758743987214e+02 1.709044708313543879e+02
8.000000000000000000e+01 3.276531566482583003e+03 1.880097904276613463e+03 1.741544510336110250e+02 1.709341190013872733e+02
